parents,has_nurs,form,children,housing,finance,social,health,employ,struct_finan,soc_health,class
great_pret,improper,foster,_1,convenient,convenient,slightly_prob,not_recom,great_pret-improper,foster-_1-convenient-convenient,slightly_prob-not_recom,not_recom
great_pret,improper,foster,_1,convenient,convenient,problematic,recommended,great_pret-improper,foster-_1-convenient-convenient,problematic-recommended,spec_prior
great_pret,improper,foster,_1,convenient,convenient,problematic,priority,great_pret-improper,foster-_1-convenient-convenient,problematic-priority,spec_prior
great_pret,improper,foster,_1,convenient,convenient,problematic,not_recom,great_pret-improper,foster-_1-convenient-convenient,problematic-not_recom,not_recom
great_pret,improper,foster,_1,convenient,inconv,nonprob,recommended,great_pret-improper,foster-_1-convenient-inconv,nonprob-recommended,spec_prior
great_pret,improper,foster,_1,convenient,inconv,nonprob,priority,great_pret-improper,foster-_1-convenient-inconv,nonprob-priority,spec_prior
great_pret,improper,foster,_1,convenient,inconv,nonprob,not_recom,great_pret-improper,foster-_1-convenient-inconv,nonprob-not_recom,not_recom
great_pret,improper,foster,_1,convenient,inconv,slightly_prob,recommended,great_pret-improper,foster-_1-convenient-inconv,slightly_prob-recommended,spec_prior
great_pret,improper,foster,_1,convenient,inconv,slightly_prob,priority,great_pret-improper,foster-_1-convenient-inconv,slightly_prob-priority,spec_prior
great_pret,improper,foster,_1,convenient,inconv,slightly_prob,not_recom,great_pret-improper,foster-_1-convenient-inconv,slightly_prob-not_recom,not_recom
great_pret,improper,foster,_1,convenient,inconv,problematic,recommended,great_pret-improper,foster-_1-convenient-inconv,problematic-recommended,spec_prior
great_pret,improper,foster,_1,convenient,inconv,problematic,priority,great_pret-improper,foster-_1-convenient-inconv,problematic-priority,spec_prior
great_pret,improper,foster,_1,convenient,inconv,problematic,not_recom,great_pret-improper,foster-_1-convenient-inconv,problematic-not_recom,not_recom
great_pret,improper,foster,_1,less_conv,convenient,nonprob,recommended,great_pret-improper,foster-_1-less_conv-convenient,nonprob-recommended,spec_prior
great_pret,improper,foster,_1,less_conv,convenient,nonprob,priority,great_pret-improper,foster-_1-less_conv-convenient,nonprob-priority,spec_prior
great_pret,improper,foster,_1,less_conv,convenient,nonprob,not_recom,great_pret-improper,foster-_1-less_conv-convenient,nonprob-not_recom,not_recom
great_pret,improper,foster,_1,less_conv,convenient,slightly_prob,recommended,great_pret-improper,foster-_1-less_conv-convenient,slightly_prob-recommended,spec_prior
great_pret,improper,foster,_1,less_conv,convenient,slightly_prob,priority,great_pret-improper,foster-_1-less_conv-convenient,slightly_prob-priority,spec_prior
great_pret,improper,foster,_1,less_conv,convenient,slightly_prob,not_recom,great_pret-improper,foster-_1-less_conv-convenient,slightly_prob-not_recom,not_recom
great_pret,improper,foster,_1,less_conv,convenient,problematic,recommended,great_pret-improper,foster-_1-less_conv-convenient,problematic-recommended,spec_prior
great_pret,improper,foster,_1,less_conv,convenient,problematic,priority,great_pret-improper,foster-_1-less_conv-convenient,problematic-priority,spec_prior
great_pret,improper,foster,_1,less_conv,convenient,problematic,not_recom,great_pret-improper,foster-_1-less_conv-convenient,problematic-not_recom,not_recom
great_pret,improper,foster,_1,less_conv,inconv,nonprob,recommended,great_pret-improper,foster-_1-less_conv-inconv,nonprob-recommended,spec_prior
great_pret,improper,foster,_1,less_conv,inconv,nonprob,priority,great_pret-improper,foster-_1-less_conv-inconv,nonprob-priority,spec_prior
great_pret,improper,foster,_1,less_conv,inconv,nonprob,not_recom,great_pret-improper,foster-_1-less_conv-inconv,nonprob-not_recom,not_recom
great_pret,improper,foster,_1,less_conv,inconv,slightly_prob,recommended,great_pret-improper,foster-_1-less_conv-inconv,slightly_prob-recommended,spec_prior
great_pret,improper,foster,_1,less_conv,inconv,slightly_prob,priority,great_pret-improper,foster-_1-less_conv-inconv,slightly_prob-priority,spec_prior
great_pret,improper,foster,_1,less_conv,inconv,slightly_prob,not_recom,great_pret-improper,foster-_1-less_conv-inconv,slightly_prob-not_recom,not_recom
great_pret,improper,foster,_1,less_conv,inconv,problematic,recommended,great_pret-improper,foster-_1-less_conv-inconv,problematic-recommended,spec_prior
great_pret,improper,foster,_1,less_conv,inconv,problematic,priority,great_pret-improper,foster-_1-less_conv-inconv,problematic-priority,spec_prior
great_pret,improper,foster,_1,less_conv,inconv,problematic,not_recom,great_pret-improper,foster-_1-less_conv-inconv,problematic-not_recom,not_recom
great_pret,improper,foster,_1,critical,convenient,nonprob,recommended,great_pret-improper,foster-_1-critical-convenient,nonprob-recommended,spec_prior
great_pret,improper,foster,_1,critical,convenient,nonprob,priority,great_pret-improper,foster-_1-critical-convenient,nonprob-priority,spec_prior
great_pret,improper,foster,_1,critical,convenient,nonprob,not_recom,great_pret-improper,foster-_1-critical-convenient,nonprob-not_recom,not_recom
great_pret,improper,foster,_1,critical,convenient,slightly_prob,recommended,great_pret-improper,foster-_1-critical-convenient,slightly_prob-recommended,spec_prior
great_pret,improper,foster,_1,critical,convenient,slightly_prob,priority,great_pret-improper,foster-_1-critical-convenient,slightly_prob-priority,spec_prior
great_pret,improper,foster,_1,critical,convenient,slightly_prob,not_recom,great_pret-improper,foster-_1-critical-convenient,slightly_prob-not_recom,not_recom
great_pret,improper,foster,_1,critical,convenient,problematic,recommended,great_pret-improper,foster-_1-critical-convenient,problematic-recommended,spec_prior
great_pret,improper,foster,_1,critical,convenient,problematic,priority,great_pret-improper,foster-_1-critical-convenient,problematic-priority,spec_prior
great_pret,improper,foster,_1,critical,convenient,problematic,not_recom,great_pret-improper,foster-_1-critical-convenient,problematic-not_recom,not_recom
great_pret,improper,foster,_1,critical,inconv,nonprob,recommended,great_pret-improper,foster-_1-critical-inconv,nonprob-recommended,spec_prior
great_pret,improper,foster,_1,critical,inconv,nonprob,priority,great_pret-improper,foster-_1-critical-inconv,nonprob-priority,spec_prior
great_pret,improper,foster,_1,critical,inconv,nonprob,not_recom,great_pret-improper,foster-_1-critical-inconv,nonprob-not_recom,not_recom
great_pret,improper,foster,_1,critical,inconv,slightly_prob,recommended,great_pret-improper,foster-_1-critical-inconv,slightly_prob-recommended,spec_prior
great_pret,improper,foster,_1,critical,inconv,slightly_prob,priority,great_pret-improper,foster-_1-critical-inconv,slightly_prob-priority,spec_prior
great_pret,improper,foster,_1,critical,inconv,slightly_prob,not_recom,great_pret-improper,foster-_1-critical-inconv,slightly_prob-not_recom,not_recom
great_pret,improper,foster,_1,critical,inconv,problematic,recommended,great_pret-improper,foster-_1-critical-inconv,problematic-recommended,spec_prior
great_pret,improper,foster,_1,critical,inconv,problematic,priority,great_pret-improper,foster-_1-critical-inconv,problematic-priority,spec_prior
great_pret,improper,foster,_1,critical,inconv,problematic,not_recom,great_pret-improper,foster-_1-critical-inconv,problematic-not_recom,not_recom
great_pret,improper,foster,_2,convenient,convenient,nonprob,recommended,great_pret-improper,foster-_2-convenient-convenient,nonprob-recommended,priority
great_pret,improper,foster,_2,convenient,convenient,nonprob,priority,great_pret-improper,foster-_2-convenient-convenient,nonprob-priority,spec_prior
great_pret,improper,foster,_2,convenient,convenient,nonprob,not_recom,great_pret-improper,foster-_2-convenient-convenient,nonprob-not_recom,not_recom
great_pret,improper,foster,_2,convenient,convenient,slightly_prob,recommended,great_pret-improper,foster-_2-convenient-convenient,slightly_prob-recommended,priority
great_pret,improper,foster,_2,convenient,convenient,slightly_prob,priority,great_pret-improper,foster-_2-convenient-convenient,slightly_prob-priority,spec_prior
great_pret,improper,foster,_2,convenient,convenient,slightly_prob,not_recom,great_pret-improper,foster-_2-convenient-convenient,slightly_prob-not_recom,not_recom
great_pret,improper,foster,_2,convenient,convenient,problematic,recommended,great_pret-improper,foster-_2-convenient-convenient,problematic-recommended,spec_prior
great_pret,improper,foster,_2,convenient,convenient,problematic,priority,great_pret-improper,foster-_2-convenient-convenient,problematic-priority,spec_prior
great_pret,improper,foster,_2,convenient,convenient,problematic,not_recom,great_pret-improper,foster-_2-convenient-convenient,problematic-not_recom,not_recom
great_pret,improper,foster,_2,convenient,inconv,nonprob,recommended,great_pret-improper,foster-_2-convenient-inconv,nonprob-recommended,spec_prior
great_pret,improper,foster,_2,convenient,inconv,nonprob,priority,great_pret-improper,foster-_2-convenient-inconv,nonprob-priority,spec_prior
great_pret,improper,foster,_2,convenient,inconv,nonprob,not_recom,great_pret-improper,foster-_2-convenient-inconv,nonprob-not_recom,not_recom
great_pret,improper,foster,_2,convenient,inconv,slightly_prob,recommended,great_pret-improper,foster-_2-convenient-inconv,slightly_prob-recommended,spec_prior
great_pret,improper,foster,_2,convenient,inconv,slightly_prob,priority,great_pret-improper,foster-_2-convenient-inconv,slightly_prob-priority,spec_prior
great_pret,improper,foster,_2,convenient,inconv,slightly_prob,not_recom,great_pret-improper,foster-_2-convenient-inconv,slightly_prob-not_recom,not_recom
great_pret,improper,foster,_2,convenient,inconv,problematic,recommended,great_pret-improper,foster-_2-convenient-inconv,problematic-recommended,spec_prior
great_pret,improper,foster,_2,convenient,inconv,problematic,priority,great_pret-improper,foster-_2-convenient-inconv,problematic-priority,spec_prior
great_pret,improper,foster,_2,convenient,inconv,problematic,not_recom,great_pret-improper,foster-_2-convenient-inconv,problematic-not_recom,not_recom
great_pret,improper,foster,_2,less_conv,convenient,nonprob,recommended,great_pret-improper,foster-_2-less_conv-convenient,nonprob-recommended,spec_prior
great_pret,improper,foster,_2,less_conv,convenient,nonprob,priority,great_pret-improper,foster-_2-less_conv-convenient,nonprob-priority,spec_prior
great_pret,improper,foster,_2,less_conv,convenient,nonprob,not_recom,great_pret-improper,foster-_2-less_conv-convenient,nonprob-not_recom,not_recom
great_pret,improper,foster,_2,less_conv,convenient,slightly_prob,recommended,great_pret-improper,foster-_2-less_conv-convenient,slightly_prob-recommended,spec_prior
great_pret,improper,foster,_2,less_conv,convenient,slightly_prob,priority,great_pret-improper,foster-_2-less_conv-convenient,slightly_prob-priority,spec_prior
great_pret,improper,foster,_2,less_conv,convenient,slightly_prob,not_recom,great_pret-improper,foster-_2-less_conv-convenient,slightly_prob-not_recom,not_recom
great_pret,improper,foster,_2,less_conv,convenient,problematic,recommended,great_pret-improper,foster-_2-less_conv-convenient,problematic-recommended,spec_prior
great_pret,improper,foster,_2,less_conv,convenient,problematic,priority,great_pret-improper,foster-_2-less_conv-convenient,problematic-priority,spec_prior
great_pret,improper,foster,_2,less_conv,convenient,problematic,not_recom,great_pret-improper,foster-_2-less_conv-convenient,problematic-not_recom,not_recom
great_pret,improper,foster,_2,less_conv,inconv,nonprob,recommended,great_pret-improper,foster-_2-less_conv-inconv,nonprob-recommended,spec_prior
great_pret,improper,foster,_2,less_conv,inconv,nonprob,priority,great_pret-improper,foster-_2-less_conv-inconv,nonprob-priority,spec_prior
great_pret,improper,foster,_2,less_conv,inconv,nonprob,not_recom,great_pret-improper,foster-_2-less_conv-inconv,nonprob-not_recom,not_recom
great_pret,improper,foster,_2,less_conv,inconv,slightly_prob,recommended,great_pret-improper,foster-_2-less_conv-inconv,slightly_prob-recommended,spec_prior
great_pret,improper,foster,_2,less_conv,inconv,slightly_prob,priority,great_pret-improper,foster-_2-less_conv-inconv,slightly_prob-priority,spec_prior
great_pret,improper,foster,_2,less_conv,inconv,slightly_prob,not_recom,great_pret-improper,foster-_2-less_conv-inconv,slightly_prob-not_recom,not_recom
great_pret,improper,foster,_2,less_conv,inconv,problematic,recommended,great_pret-improper,foster-_2-less_conv-inconv,problematic-recommended,spec_prior
great_pret,improper,foster,_2,less_conv,inconv,problematic,priority,great_pret-improper,foster-_2-less_conv-inconv,problematic-priority,spec_prior
great_pret,improper,foster,_2,less_conv,inconv,problematic,not_recom,great_pret-improper,foster-_2-less_conv-inconv,problematic-not_recom,not_recom
great_pret,improper,foster,_2,critical,convenient,nonprob,recommended,great_pret-improper,foster-_2-critical-convenient,nonprob-recommended,spec_prior
great_pret,improper,foster,_2,critical,convenient,nonprob,priority,great_pret-improper,foster-_2-critical-convenient,nonprob-priority,spec_prior
great_pret,improper,foster,_2,critical,convenient,nonprob,not_recom,great_pret-improper,foster-_2-critical-convenient,nonprob-not_recom,not_recom
great_pret,improper,foster,_2,critical,convenient,slightly_prob,recommended,great_pret-improper,foster-_2-critical-convenient,slightly_prob-recommended,spec_prior
great_pret,improper,foster,_2,critical,convenient,slightly_prob,priority,great_pret-improper,foster-_2-critical-convenient,slightly_prob-priority,spec_prior
