parents,has_nurs,form,children,housing,finance,social,health,NewAttrib1,NewAttrib2,NewAttrib3,class
great_pret,critical,incomplete,3,less_conv,inconv,problematic,recommended,great_pretcritical,incomplete3less_convinconv,problematicrecommended,spec_prior
great_pret,critical,incomplete,3,less_conv,inconv,problematic,priority,great_pretcritical,incomplete3less_convinconv,problematicpriority,spec_prior
great_pret,critical,incomplete,3,less_conv,inconv,problematic,not_recom,great_pretcritical,incomplete3less_convinconv,problematicnot_recom,not_recom
great_pret,critical,incomplete,3,critical,convenient,nonprob,recommended,great_pretcritical,incomplete3criticalconvenient,nonprobrecommended,spec_prior
great_pret,critical,incomplete,3,critical,convenient,nonprob,priority,great_pretcritical,incomplete3criticalconvenient,nonprobpriority,spec_prior
great_pret,critical,incomplete,3,critical,convenient,nonprob,not_recom,great_pretcritical,incomplete3criticalconvenient,nonprobnot_recom,not_recom
great_pret,critical,incomplete,3,critical,convenient,slightly_prob,recommended,great_pretcritical,incomplete3criticalconvenient,slightly_probrecommended,spec_prior
great_pret,critical,incomplete,3,critical,convenient,slightly_prob,priority,great_pretcritical,incomplete3criticalconvenient,slightly_probpriority,spec_prior
great_pret,critical,incomplete,3,critical,convenient,slightly_prob,not_recom,great_pretcritical,incomplete3criticalconvenient,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,3,critical,convenient,problematic,recommended,great_pretcritical,incomplete3criticalconvenient,problematicrecommended,spec_prior
great_pret,critical,incomplete,3,critical,convenient,problematic,priority,great_pretcritical,incomplete3criticalconvenient,problematicpriority,spec_prior
great_pret,critical,incomplete,3,critical,convenient,problematic,not_recom,great_pretcritical,incomplete3criticalconvenient,problematicnot_recom,not_recom
great_pret,critical,incomplete,3,critical,inconv,nonprob,recommended,great_pretcritical,incomplete3criticalinconv,nonprobrecommended,spec_prior
great_pret,critical,incomplete,3,critical,inconv,nonprob,priority,great_pretcritical,incomplete3criticalinconv,nonprobpriority,spec_prior
great_pret,critical,incomplete,3,critical,inconv,nonprob,not_recom,great_pretcritical,incomplete3criticalinconv,nonprobnot_recom,not_recom
great_pret,critical,incomplete,3,critical,inconv,slightly_prob,recommended,great_pretcritical,incomplete3criticalinconv,slightly_probrecommended,spec_prior
great_pret,critical,incomplete,3,critical,inconv,slightly_prob,priority,great_pretcritical,incomplete3criticalinconv,slightly_probpriority,spec_prior
great_pret,critical,incomplete,3,critical,inconv,slightly_prob,not_recom,great_pretcritical,incomplete3criticalinconv,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,3,critical,inconv,problematic,recommended,great_pretcritical,incomplete3criticalinconv,problematicrecommended,spec_prior
great_pret,critical,incomplete,3,critical,inconv,problematic,priority,great_pretcritical,incomplete3criticalinconv,problematicpriority,spec_prior
great_pret,critical,incomplete,3,critical,inconv,problematic,not_recom,great_pretcritical,incomplete3criticalinconv,problematicnot_recom,not_recom
great_pret,critical,incomplete,more,convenient,convenient,nonprob,recommended,great_pretcritical,incompletemoreconvenientconvenient,nonprobrecommended,priority
great_pret,critical,incomplete,more,convenient,convenient,nonprob,priority,great_pretcritical,incompletemoreconvenientconvenient,nonprobpriority,spec_prior
great_pret,critical,incomplete,more,convenient,convenient,nonprob,not_recom,great_pretcritical,incompletemoreconvenientconvenient,nonprobnot_recom,not_recom
great_pret,critical,incomplete,more,convenient,convenient,slightly_prob,recommended,great_pretcritical,incompletemoreconvenientconvenient,slightly_probrecommended,priority
great_pret,critical,incomplete,more,convenient,convenient,slightly_prob,priority,great_pretcritical,incompletemoreconvenientconvenient,slightly_probpriority,spec_prior
great_pret,critical,incomplete,more,convenient,convenient,slightly_prob,not_recom,great_pretcritical,incompletemoreconvenientconvenient,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,more,convenient,convenient,problematic,recommended,great_pretcritical,incompletemoreconvenientconvenient,problematicrecommended,spec_prior
great_pret,critical,incomplete,more,convenient,convenient,problematic,priority,great_pretcritical,incompletemoreconvenientconvenient,problematicpriority,spec_prior
great_pret,critical,incomplete,more,convenient,convenient,problematic,not_recom,great_pretcritical,incompletemoreconvenientconvenient,problematicnot_recom,not_recom
great_pret,critical,incomplete,more,convenient,inconv,nonprob,recommended,great_pretcritical,incompletemoreconvenientinconv,nonprobrecommended,spec_prior
great_pret,critical,incomplete,more,convenient,inconv,nonprob,priority,great_pretcritical,incompletemoreconvenientinconv,nonprobpriority,spec_prior
great_pret,critical,incomplete,more,convenient,inconv,nonprob,not_recom,great_pretcritical,incompletemoreconvenientinconv,nonprobnot_recom,not_recom
great_pret,critical,incomplete,more,convenient,inconv,slightly_prob,recommended,great_pretcritical,incompletemoreconvenientinconv,slightly_probrecommended,spec_prior
great_pret,critical,incomplete,more,convenient,inconv,slightly_prob,priority,great_pretcritical,incompletemoreconvenientinconv,slightly_probpriority,spec_prior
great_pret,critical,incomplete,more,convenient,inconv,slightly_prob,not_recom,great_pretcritical,incompletemoreconvenientinconv,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,more,convenient,inconv,problematic,recommended,great_pretcritical,incompletemoreconvenientinconv,problematicrecommended,spec_prior
great_pret,critical,incomplete,more,convenient,inconv,problematic,priority,great_pretcritical,incompletemoreconvenientinconv,problematicpriority,spec_prior
great_pret,critical,incomplete,more,convenient,inconv,problematic,not_recom,great_pretcritical,incompletemoreconvenientinconv,problematicnot_recom,not_recom
great_pret,critical,incomplete,more,less_conv,convenient,nonprob,recommended,great_pretcritical,incompletemoreless_convconvenient,nonprobrecommended,spec_prior
great_pret,critical,incomplete,more,less_conv,convenient,nonprob,priority,great_pretcritical,incompletemoreless_convconvenient,nonprobpriority,spec_prior
great_pret,critical,incomplete,more,less_conv,convenient,nonprob,not_recom,great_pretcritical,incompletemoreless_convconvenient,nonprobnot_recom,not_recom
great_pret,critical,incomplete,more,less_conv,convenient,slightly_prob,recommended,great_pretcritical,incompletemoreless_convconvenient,slightly_probrecommended,spec_prior
great_pret,critical,incomplete,more,less_conv,convenient,slightly_prob,priority,great_pretcritical,incompletemoreless_convconvenient,slightly_probpriority,spec_prior
great_pret,critical,incomplete,more,less_conv,convenient,slightly_prob,not_recom,great_pretcritical,incompletemoreless_convconvenient,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,more,less_conv,convenient,problematic,recommended,great_pretcritical,incompletemoreless_convconvenient,problematicrecommended,spec_prior
great_pret,critical,incomplete,more,less_conv,convenient,problematic,priority,great_pretcritical,incompletemoreless_convconvenient,problematicpriority,spec_prior
great_pret,critical,incomplete,more,less_conv,convenient,problematic,not_recom,great_pretcritical,incompletemoreless_convconvenient,problematicnot_recom,not_recom
great_pret,critical,incomplete,more,less_conv,inconv,nonprob,recommended,great_pretcritical,incompletemoreless_convinconv,nonprobrecommended,spec_prior
great_pret,critical,incomplete,more,less_conv,inconv,nonprob,priority,great_pretcritical,incompletemoreless_convinconv,nonprobpriority,spec_prior
great_pret,critical,incomplete,more,less_conv,inconv,nonprob,not_recom,great_pretcritical,incompletemoreless_convinconv,nonprobnot_recom,not_recom
great_pret,critical,incomplete,more,less_conv,inconv,slightly_prob,recommended,great_pretcritical,incompletemoreless_convinconv,slightly_probrecommended,spec_prior
great_pret,critical,incomplete,more,less_conv,inconv,slightly_prob,priority,great_pretcritical,incompletemoreless_convinconv,slightly_probpriority,spec_prior
great_pret,critical,incomplete,more,less_conv,inconv,slightly_prob,not_recom,great_pretcritical,incompletemoreless_convinconv,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,more,less_conv,inconv,problematic,recommended,great_pretcritical,incompletemoreless_convinconv,problematicrecommended,spec_prior
great_pret,critical,incomplete,more,less_conv,inconv,problematic,priority,great_pretcritical,incompletemoreless_convinconv,problematicpriority,spec_prior
great_pret,critical,incomplete,more,less_conv,inconv,problematic,not_recom,great_pretcritical,incompletemoreless_convinconv,problematicnot_recom,not_recom
great_pret,critical,incomplete,more,critical,convenient,nonprob,recommended,great_pretcritical,incompletemorecriticalconvenient,nonprobrecommended,spec_prior
great_pret,critical,incomplete,more,critical,convenient,nonprob,priority,great_pretcritical,incompletemorecriticalconvenient,nonprobpriority,spec_prior
great_pret,critical,incomplete,more,critical,convenient,nonprob,not_recom,great_pretcritical,incompletemorecriticalconvenient,nonprobnot_recom,not_recom
great_pret,critical,incomplete,more,critical,convenient,slightly_prob,recommended,great_pretcritical,incompletemorecriticalconvenient,slightly_probrecommended,spec_prior
great_pret,critical,incomplete,more,critical,convenient,slightly_prob,priority,great_pretcritical,incompletemorecriticalconvenient,slightly_probpriority,spec_prior
great_pret,critical,incomplete,more,critical,convenient,slightly_prob,not_recom,great_pretcritical,incompletemorecriticalconvenient,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,more,critical,convenient,problematic,recommended,great_pretcritical,incompletemorecriticalconvenient,problematicrecommended,spec_prior
great_pret,critical,incomplete,more,critical,convenient,problematic,priority,great_pretcritical,incompletemorecriticalconvenient,problematicpriority,spec_prior
great_pret,critical,incomplete,more,critical,convenient,problematic,not_recom,great_pretcritical,incompletemorecriticalconvenient,problematicnot_recom,not_recom
great_pret,critical,incomplete,more,critical,inconv,nonprob,recommended,great_pretcritical,incompletemorecriticalinconv,nonprobrecommended,spec_prior
great_pret,critical,incomplete,more,critical,inconv,nonprob,priority,great_pretcritical,incompletemorecriticalinconv,nonprobpriority,spec_prior
great_pret,critical,incomplete,more,critical,inconv,nonprob,not_recom,great_pretcritical,incompletemorecriticalinconv,nonprobnot_recom,not_recom
great_pret,critical,incomplete,more,critical,inconv,slightly_prob,recommended,great_pretcritical,incompletemorecriticalinconv,slightly_probrecommended,spec_prior
great_pret,critical,incomplete,more,critical,inconv,slightly_prob,priority,great_pretcritical,incompletemorecriticalinconv,slightly_probpriority,spec_prior
great_pret,critical,incomplete,more,critical,inconv,slightly_prob,not_recom,great_pretcritical,incompletemorecriticalinconv,slightly_probnot_recom,not_recom
great_pret,critical,incomplete,more,critical,inconv,problematic,recommended,great_pretcritical,incompletemorecriticalinconv,problematicrecommended,spec_prior
great_pret,critical,incomplete,more,critical,inconv,problematic,priority,great_pretcritical,incompletemorecriticalinconv,problematicpriority,spec_prior
great_pret,critical,incomplete,more,critical,inconv,problematic,not_recom,great_pretcritical,incompletemorecriticalinconv,problematicnot_recom,not_recom
great_pret,critical,foster,1,convenient,convenient,nonprob,recommended,great_pretcritical,foster1convenientconvenient,nonprobrecommended,priority
great_pret,critical,foster,1,convenient,convenient,nonprob,priority,great_pretcritical,foster1convenientconvenient,nonprobpriority,spec_prior
great_pret,critical,foster,1,convenient,convenient,nonprob,not_recom,great_pretcritical,foster1convenientconvenient,nonprobnot_recom,not_recom
great_pret,critical,foster,1,convenient,convenient,slightly_prob,recommended,great_pretcritical,foster1convenientconvenient,slightly_probrecommended,priority
great_pret,critical,foster,1,convenient,convenient,slightly_prob,priority,great_pretcritical,foster1convenientconvenient,slightly_probpriority,spec_prior
great_pret,critical,foster,1,convenient,convenient,slightly_prob,not_recom,great_pretcritical,foster1convenientconvenient,slightly_probnot_recom,not_recom
great_pret,critical,foster,1,convenient,convenient,problematic,recommended,great_pretcritical,foster1convenientconvenient,problematicrecommended,spec_prior
great_pret,critical,foster,1,convenient,convenient,problematic,priority,great_pretcritical,foster1convenientconvenient,problematicpriority,spec_prior
